number_to_find	slope	count
39988	0.0	0
40005	1.3506833106868764e-06	1
40008	2.701366621373753e-06	2
40010	0.0	0
40027	0.0	0
40049	0.0	0
40066	2.701366621373753e-06	2
40069	1.3506833106868764e-06	1
40071	0.0	0
40110	2.701366621373753e-06	2
40115	0.0	0
40135	2.701366621373753e-06	2
40137	0.0	0
40157	1.3506833106868764e-06	1
40159	0.0	0
40179	1.3506833106868764e-06	1
40181	0.0	0
40237	6.753416553434383e-06	5
40240	0.0	0
40245	1.3506833106868764e-06	1
40247	0.0	0
40284	1.3506833106868764e-06	1
40286	2.701366621373753e-06	2
40289	4.0520499320606295e-06	3
40291	0.0	0
40306	1.3506833106868764e-06	1
40308	1.3506833106868764e-06	1
40311	4.0520499320606295e-06	3
40313	0.0	0
40333	5.402733242747506e-06	4
40335	0.0	0
40369	1.3506833106868764e-06	1
40372	1.3506833106868764e-06	1
40374	0.0	0
40391	1.3506833106868764e-06	1
40394	1.3506833106868764e-06	1
40396	0.0	0
40413	0.0	0
40435	1.3506833106868764e-06	1
40504	2.701366621373753e-06	2
40506	0.0	0
40540	4.0520499320606295e-06	3
40543	1.3506833106868764e-06	1
40545	0.0	0
40587	1.3506833106868764e-06	1
40589	0.0	0
40609	1.3506833106868764e-06	1
40611	0.0	0
40628	1.3506833106868764e-06	1
40631	1.3506833106868764e-06	1
40633	0.0	0
40650	1.3506833106868764e-06	1
40653	1.3506833106868764e-06	1
40655	1.3506833106868764e-06	1
40672	1.3506833106868764e-06	1
40724	6.753416553434383e-06	5
40726	0.0	0
40741	1.3506833106868764e-06	1
40743	1.3506833106868764e-06	1
40760	2.701366621373753e-06	2
40763	2.701366621373753e-06	2
40765	0.0	0
